Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
15595000,AM,VATICAN RADIO,1130,1200,English (Liturgy),Santa Maria di Galeria,Vatican State,6,,250,106,VAT a26,Aoki
15595000,AM,VATICAN RADIO,1530,1600,Arabic,Santa Maria di Galeria,Vatican State,1234567,,250,107,VAT a26,Aoki
15595000,AM,VATICAN RADIO,1600,1615,French,Santa Maria di Galeria,Vatican State,1234567,,250,116,VAT a26,Aoki
15595000,AM,VATICAN RADIO,1615,1630,English,Santa Maria di Galeria,Vatican State,1234567,,250,107,VAT a26,Aoki
15595000,AM,VATICAN RADIO,1840,1900,Latin (Liturgy),Santa Maria di Galeria,Vatican State,1234567,,250,107,VAT a26,Aoki
15595000,,Radio Vaticana,0520,0600,L,,Vatican State,Su,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,0600,0610,I,,Vatican State,Mo-Sa,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,0610,0630,A,,Vatican State,Mo-Sa,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,0630,0645,E,,Vatican State,Sa,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,0630,0645,F,,Vatican State,Mo-Fr,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,0830,0950,LTO,,Vatican State,Su,East Europe,,,Vatican State,EiBi
15595000,,Radio Vaticana,0830,0950,GZ,,Vatican State,1.Su,East Africa,,,Vatican State,EiBi
15595000,,Radio Vaticana,1130,1200,E,,Vatican State,Fr,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,1530,1600,A,,Vatican State,,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,1600,1615,F,,Vatican State,,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,1615,1630,E,,Vatican State,,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,1630,1700,A,,Vatican State,,Middle East,,,Vatican State,EiBi
15595000,,Radio Vaticana,1840,1900,Ros,,Vatican State,Su,Middle East,,,Vatican State,EiBi
15595000,AM,Vatican Radio,0500,0600,Italian,S. Maria di Galeria,Vatican,1234567,,100,110,Vatican,HFCC
15595000,AM,Vatican Radio,0600,0610,Italian,S. Maria di Galeria,Vatican,234567,,250,110,Vatican,HFCC
15595000,AM,Vatican Radio,0610,0630,Arabic,S. Maria di Galeria,Vatican,234567,,250,110,Vatican,HFCC
15595000,AM,Vatican Radio,0630,0645,French,S. Maria di Galeria,Vatican,234567,,250,110,Vatican,HFCC
15595000,AM,Vatican Radio,0830,0950,Arabic,S. Maria di Galeria,Vatican,1,,250,110,Vatican,HFCC
15595000,AM,Vatican Radio,0830,0950,Russian,S. Maria di Galeria,Vatican,1,,250,41,Vatican,HFCC
15595000,AM,Vatican Radio,0830,0950,Amharic,S. Maria di Galeria,Vatican,1,,250,113,Vatican,HFCC
15595000,AM,Vatican Radio,0830,0950,Armenian,S. Maria di Galeria,Vatican,1,,250,90,Vatican,HFCC
15595000,AM,Vatican Radio,1130,1200,English,S. Maria di Galeria,Vatican,6,,250,106,Vatican,HFCC
15595000,AM,Vatican Radio,1530,1600,Arabic,S. Maria di Galeria,Vatican,1234567,,250,100,Vatican,HFCC
15595000,AM,Vatican Radio,1600,1615,French,S. Maria di Galeria,Vatican,1234567,,250,116,Vatican,HFCC
15595000,AM,Vatican Radio,1615,1630,English,S. Maria di Galeria,Vatican,1234567,,250,116,Vatican,HFCC
15595000,AM,Vatican Radio,1840,1900,Latin,S. Maria di Galeria,Vatican,1234567,,250,110,Vatican,HFCC
15600000,AM,KSDA-Adventist World R.Guam,1230,1300,Uyghur,Agat,Guam,17,,100,315,AWR a26,Aoki
15600000,AM,KSDA-Adventist World R.Guam,1300,1400,Chinese,Agat,Guam,1234567,,100,315,AWR a26,Aoki
15600000,,Adventist World Radio,1230,1300,UI,,Guam relay,SaSu,Far East,,,USA,EiBi
15600000,,Adventist World Radio,1300,1400,M,,Guam relay,,Far East,,,USA,EiBi
15600000,AM,For new organization,0200,0800,Multiple languages,Sofia,Bulgaria,1234567,,50,306,Bulgaria,HFCC
15600000,AM,"Adventist Broadcasting Service, Inc.",1230,1300,Uighur,"Agat, Guam",United States,17,,100,315,United States,HFCC
15600000,AM,"Adventist Broadcasting Service, Inc.",1300,1400,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,315,United States,HFCC
15600000,AM,For new organization,1700,2200,Multiple languages,Sofia,Bulgaria,1234567,,50,306,Bulgaria,HFCC
15610000,AM,EWTN 1,0000,0600,English,Vandiver,USA,1234567,,250,85,EWTN3 a25,Aoki
15610000,AM,EWTN 1,1900,2400,English,Vandiver,USA,1234567,,250,85,EWTN3 a25,Aoki
15610000,AM,SOH Xi Wang Zhi Sheng,2200,1600,Chinese/Cantonese,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
15610000,,CNR1 Jammer/Firedrake,0000,2400,M,,China,,Far East,,,China,EiBi
15610000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
15610000,,Voice of America,0600,1400,E,,Botswana relay,"Tu,Fr",Africa,,,USA,EiBi
15610000,,WEWN EWTN Catholic R.,1900,0600,E,,USA,,Africa,,,USA,EiBi
15610000,AM,"Eternal Word Television Network, Inc.",0000,0600,English,"Vandiver, AL",United States,1234567,,250,85,United States,HFCC
15610000,AM,United States Agency for Global Media (USAGM),0600,1400,English,Moepeng Hill,Botswana,36,,100,350,Botswana,HFCC
15610000,AM,"Eternal Word Television Network, Inc.",1900,2400,English,"Vandiver, AL",United States,1234567,,250,85,United States,HFCC
15615000,,VMW Wiluna Met Fax,0015,0215,,,Australia,,Oceania,,,Australia,EiBi
15615000,,VMW Wiluna Met Fax,0245,0330,,,Australia,,Oceania,,,Australia,EiBi
15615000,,VMW Wiluna Met Fax,0400,0945,,,Australia,,Oceania,,,Australia,EiBi
15615000,,VMW Wiluna Met Fax,1015,1100,,,Australia,,Oceania,,,Australia,EiBi
15615000,,VMW Wiluna Met Fax,1100,1730,,,Australia,,Oceania,,,Australia,EiBi
15615000,,VMW Wiluna Met Fax,1800,1845,,,Australia,,Oceania,,,Australia,EiBi
15615000,,VMW Wiluna Met Fax,1915,2045,,,Australia,,Oceania,,,Australia,EiBi
15615000,,VMW Wiluna Met Fax,2215,2400,,,Australia,,Oceania,,,Australia,EiBi
15615000,,E06 Russian Spy Numbers,0600,0610,E,,Russian Federation,Th,Russian Federation,,,Russian Federation,EiBi
15620000,AM,FEBC RADIO,1400,1430,Javanese,Bocaue,Philippines,1234567,,100,200,FEBC a26,Aoki
15620000,,IRIB Voice of I.R.Iran,0920,1250,DR,,Iran,,Central Asia,,,Iran,EiBi
15620000,,FEBC Manila,1400,1430,JV,,Philippines,,Indonesia,,,Philippines,EiBi
15620000,AM,Ministry of Information - State of Kuwait,0200,0800,Arabic,KABD,Kuwait,1234567,,250,0,Kuwait,HFCC
15620000,AM,Islamic Republic of Iran Broadcasting,0920,1250,Dari,Sirjan,Iran (Islamic Rep. of),1234567,,500,46,Iran (Islamic Rep. of),HFCC
15620000,AM,Far East Broadcasting Company,1400,1430,Javanese,Bocaue,Philippines,1234567,,100,200,Philippines,HFCC
15620000,AM,Media Broadcast GmbH,1800,2000,Multiple languages,Nauen,Germany,7,,125,300,Germany,HFCC
15625000,AM,KSDA-Adventist World R.Guam,2100,2200,Chinese,Agat,Guam,1234567,,100,315,AWR a26,Aoki
15625000,AM,KSDA-Adventist World R.Guam,2200,2300,Chinese,Agat,Guam,1234567,,100,315,AWR a26,Aoki
15625000,,Adventist World Radio,2100,2200,M,,Guam relay,,Far East,,,USA,EiBi
15625000,,Adventist World Radio,2200,2300,M,,Guam relay,,Far East,,,USA,EiBi
15625000,,Unknown Station DIGITAL,1700,1800,,,Unidentified relay,,,,,Unidentified,EiBi
15625000,AM,"Adventist Broadcasting Service, Inc.",2100,2200,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,315,United States,HFCC
15625000,AM,"Adventist Broadcasting Service, Inc.",2200,2300,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,330,United States,HFCC
15630000,AM,KSDA-Adventist World R.Guam,1200,1230,mnw/Mon,Agat,Guam,1234567,,100,285,AWR a26,Aoki
15630000,AM,CHINA R.INT. (DRM) 3F2 xHE AAC,0558,0657,Chinese(Digital),Kunming-Anning 501,China,1234567,,150,135,DRM CRI a26,Aoki
15630000,AM,CNR 11,0200,0300,Tibetan(Amdo dialect,Dongfang Hainan 871,China,1234567,,150,310,CNR11 a26,Aoki
15630000,AM,CNR 11,0300,0400,Tibetan(Khams),Dongfang Hainan 871,China,1234567,,150,310,CNR11 a26,Aoki
15630000,AM,CNR 11,0400,0600,Tibetan,Dongfang Hainan 871,China,1234567,,150,310,CNR11 a26,Aoki
15630000,AM,CNR 11,0600,0700,Tibetan,Dongfang Hainan 871,China,123.567,,150,310,CNR11 a26,Aoki
15630000,AM,CNR 11,0700,0800,Chinese,Dongfang Hainan 871,China,123.567,,150,310,CNR11 a26,Aoki
15630000,AM,CNR 11,0800,0900,Tibetan,Dongfang Hainan 871,China,123.567,,150,310,CNR11 a26,Aoki
15630000,AM,CNR 11,0900,1100,Tibetan,Dongfang Hainan 871,China,1234567,,150,310,CNR11=9480 a26,Aoki
15630000,AM,CNR 11,2358,0200,Tibetan,Dongfang Hainan 871,China,1234567,,150,310,CNR11 a26,Aoki
15630000,AM,Trans World Radio,1100,1130,Korean,Tashkent,Uzbekistan,12,,100,66,TWR a26,Aoki
15630000,AM,Trans World Radio,1100,1200,Korean,Tashkent,Uzbekistan,3456,,100,66,TWR a26,Aoki
15630000,AM,KSDA-Adventist World R.Guam,1300,1330,nij/Ngaju,Agat,Guam,1234567,,100,255,AWR a26,Aoki
15630000,,China National Radio 11,0000,1100,TB,,China,,China,,,China,EiBi
15630000,,Adventist World Radio,1200,1230,MON,,Guam relay,,South East Asia,,,USA,EiBi
15630000,,Adventist World Radio,1300,1330,NJ,,Guam relay,,Indonesia,,,USA,EiBi
15630000,,Trans World Radio,1100,1200,K,,Uzbekistan relay,Su-Fr,Far East,,,USA,EiBi
15630000,AM,China National Radio,0000,1100,Tibetan,Dongfang,China,1234567,,150,310,China,HFCC
15630000,AM,Trans World Radio,1100,1200,Korean,Tashkent,Ouzbékistan,123456,,100,66,Ouzbékistan,HFCC
15630000,AM,"Adventist Broadcasting Service, Inc.",1200,1230,Mon,"Agat, Guam",United States,1234567,,100,285,United States,HFCC
15630000,AM,"Adventist Broadcasting Service, Inc.",1300,1330,Ngaju,"Agat, Guam",United States,1234567,,100,255,United States,HFCC
15640000,AM,CHINA R.INT. (DRM) 3F2 xHE AAC,0358,0457,Chinese(Digital),Kunming-Anning 501,China,1234567,,150,135,DRM CRI a26,Aoki
15640000,AM,R.PILIPINAS,0200,0330,English,Tinang,Philippines,1234567,,250,270,AGM/PBS a26,Aoki
15640000,AM,NHK WORLD RADIO JAPAN,0000,0100,Japanese,Ibaragi-Koga-Yamata,Japan,1234567,,300,305,NHK a26,Aoki
15640000,,CRI DIGITAL,0400,0500,M,,China,,Oceania,,,China,EiBi
15640000,,Radio for Peace Int.,0500,0530,FS,,Uzbekistan relay,,Iran,,,France,EiBi
15640000,,NHK Radio Japan,0000,0100,J,,Japan,,Middle East,,,Japan,EiBi
15640000,,Radyo Pilipinas,0200,0330,E,,Philippines,,Middle East,,,Philippines,EiBi
15640000,AM,Nippon Hoso Kyokai,0000,0100,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
15640000,AM,Philippines Broadcasting Service,0200,0330,Filipino,Tinang 1,Philippines,1234567,,250,270,Philippines,HFCC
15640000,AM,China Radio International,0400,0500,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15640000,AM,Radio Russia,1000,1200,Russian,Irkutsk,Russia,1234567,,15,224,Russia,HFCC
15641000,,E06 Russian Spy Numbers,0300,0310,E,,Russian Federation,Th,Russian Federation,,,Russian Federation,EiBi
15645000,,E06 Russian Spy Numbers,0500,0510,E,,Russian Federation,Th,Russian Federation,,,Russian Federation,EiBi
15650000,AM,"HFCC, Intl. Radio for Disaster Relief project",0000,2400,Undetermined,S. Maria di Galeria,Vatican,1234567,,100,0,Vatican,HFCC
15660000,AM,CHINA RADIO INTERNATIONAL,1100,1300,English,Kashi-Saibagh 2022,TKS,1234567,,100,173,CRI a26,Aoki
15660000,,China Radio Int.,1100,1300,E,,China,,South Asia,,,China,EiBi
15660000,,VoA Radio Ashna,1330,1630,DR,,Kuwait relay,,Afghanistan,,,USA,EiBi
15660000,AM,China Radio International,1100,1300,English,Kashi,China,1234567,,100,173,China,HFCC
15660000,AM,United States Agency for Global Media (USAGM),1330,1630,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
15665000,AM,CHINA RADIO INTERNATIONAL,0400,0600,Russian,Urumqi Hutubi 201,TKS,1234567,,500,308,CRI a26,Aoki
15665000,AM,CHINA RADIO INTERNATIONAL,0800,1000,Russian,Urumqi Hutubi 201,TKS,1234567,,500,308,CRI a26,Aoki
15665000,,China Radio Int.,0400,0500,R,,China,,East Europe,,,China,EiBi
15665000,,China Radio Int.,0500,0600,R,,China,,East Europe,,,China,EiBi
15665000,,China Radio Int.,0800,0900,R,,China,,East Europe,,,China,EiBi
15665000,,China Radio Int.,0900,1000,R,,China,,East Europe,,,China,EiBi
15665000,AM,China Radio International,0400,0500,Russian,Urumqi,China,1234567,,500,308,China,HFCC
15665000,AM,China Radio International,0500,0600,Russian,Urumqi,China,1234567,,500,308,China,HFCC
15665000,AM,China Radio International,0800,0900,Russian,Urumqi,China,1234567,,500,308,China,HFCC
15665000,AM,China Radio International,0900,1000,Russian,Urumqi,China,1234567,,500,308,China,HFCC
15670000,AM,CHINA R.INT. (DRM) 3F2 xHE AAC,0157,0257,Chinese(Digital),Kunming-Anning 501,China,1234567,,150,135,DRM CRI a26,Aoki
15670000,,CRI DIGITAL,0100,0200,M,,China,,Oceania,,,China,EiBi
15670000,,CRI DIGITAL,0600,0700,M,,China,,Oceania,,,China,EiBi
15670000,,CRI DIGITAL,0700,0730,M,,China,,Oceania,,,China,EiBi
15670000,AM,China Radio International,0100,0200,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15670000,AM,China Radio International,0600,0700,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15670000,AM,China Radio International,0700,0730,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15670000,AM,Radio Russia,1100,1500,Russian,Novosibirsk,Russia,1234567,,250,145,Russia,HFCC
15675000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0600,0900,Arabic,Jeddah,Saudi Arabia,1234567,,250,300,Saudi Arabia,HFCC
15680000,AM,Hope Radio Christian Worship Hou,0230,0300,English,Palau Medorn,Palau,1,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio Forward,0200,0230,English,Palau Medorn,Palau,1,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio Gospel of Jesus Chris,0130,0200,English,Palau Medorn,Palau,7,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio ISOM,0200,0235,English,Palau Medorn,Palau,7,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio Kingdom's Road,0230,0300,Chinese,Palau Medorn,Palau,7,,100,270,T8WH Angel5 b25,Aoki
15680000,AM,Hope Radio Messianic Word Pictur,0200,0230,English,Palau Medorn,Palau,1,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio MFC Worldwide,0110,0130,English,Palau Medorn,Palau,17,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio Nameless and Faceless,0300,0315,English,Palau Medorn,Palau,7,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio Restoration Radio,0130,0145,English,Palau Medorn,Palau,1,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio Sword of the Spirit,0315,0345,English,Palau Medorn,Palau,1,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,Hope Radio Truth Talks,0145,0200,English,Palau Medorn,Palau,1,,100,270,T8WH Angel4 b25,Aoki
15680000,AM,KSDA-Adventist World R.Guam,1530,1600,Kannada,Agat,Guam,1234567,,100,270,AWR a26,Aoki
15680000,AM,KSDA-Adventist World R.Guam,1600,1630,Telugu,Agat,Guam,1234567,,100,285,AWR a26,Aoki
15680000,AM,R.ROMANIA INT.,0700,0757,"Romanian""Curierul ro",Tiganesti,Romania,1,,300,142,RRO a26,Aoki
15680000,,Radio Romania Int.,0700,0800,RO,,Romania,Su,Middle East,,,Romania,EiBi
15680000,,Adventist World Radio,1530,1600,KAN,,Guam relay,,South Asia,,,USA,EiBi
15680000,,Adventist World Radio,1600,1630,TEL,,Guam relay,,South Asia,,,USA,EiBi
15680000,,Hope Radio 4,0110,0305,E,,Palau relay,Sa,South East Asia,,,USA,EiBi
15680000,,Hope Radio 4,0110,0350,E,,Palau relay,Su,South East Asia,,,USA,EiBi
15680000,AM,Republic of Palau,0000,1500,English,Rep. of Palau,United States,1234567,,100,270,United States,HFCC
15680000,AM,Radio Romania International,0700,0800,Romanian,Tiganesti,Romania,1,,300,142,Romania,HFCC
15680000,AM,"Adventist Broadcasting Service, Inc.",1530,1600,Kannada,"Agat, Guam",United States,1234567,,100,285,United States,HFCC
15680000,AM,"Adventist Broadcasting Service, Inc.",1600,1630,Telugu,"Agat, Guam",United States,1234567,,100,285,United States,HFCC
15683000,,E06 Russian Spy Numbers,0300,0310,E,,Russian Federation,Th,Russian Federation,,,Russian Federation,EiBi
15690000,AM,Nippon Hoso Kyokai,0500,0700,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
15700000,AM,World Music Radio,0500,2200,Danish/English,Randers,Denmark,1234567,,0.2,180,WMR a26,Aoki
15700000,AM,For new organization,0000,2359,English,Sofia,Bulgaria,1234567,,50,90,Bulgaria,HFCC
15700000,AM,World Music Radio,0000,2359,Multiple languages,Randers,Denmark,1234567,,4,180,Denmark,HFCC
15710000,AM,CNR 6,0100,0500,Amoy,Beijing 491,China,1234567,,100,163,CNR6 a26,Aoki
15710000,AM,CNR 6,0500,0600,Hakka,Beijing 491,China,1234567,,100,163,CNR6 a26,Aoki
15710000,AM,CNR 6,0600,0900,Hakka,Beijing 491,China,123.567,,100,163,CNR6 a26=9420,Aoki
15710000,AM,KSDA-Adventist World R.Guam,1400,1500,Chinese,Agat,Guam,1234567,,100,300,AWR a26,Aoki
15710000,AM,Hope of Israel,1600,1630,English,Issoudun,France,7,,150,106,RMI a26,Aoki
15710000,,China National Radio 6,0100,0200,AM,,China,,Taiwan,,,China,EiBi
15710000,,China National Radio 6,0200,0500,AM,,China,,Taiwan,,,China,EiBi
15710000,,China National Radio 6,0500,0600,HK,,China,,Taiwan,,,China,EiBi
15710000,,China National Radio 6,0600,0900,HK,,China,Th-Tu,Taiwan,,,China,EiBi
15710000,,Hope of Israel,1600,1630,E,,France relay,Sa,East Africa,,,Clandestine stations,EiBi
15710000,,Radio Romania Int.,0630,0700,A,,Romania,,Middle East,,,Romania,EiBi
15710000,,Adventist World Radio,1400,1500,M,,Guam relay,,Far East,,,USA,EiBi
15710000,AM,China National Radio,0100,0900,Chinese,Beijing,China,1234567,,100,163,China,HFCC
15710000,AM,Radio Romania International,0630,0700,Arabic,Tiganesti,Romania,1234567,,300,142,Romania,HFCC
15710000,AM,"Adventist Broadcasting Service, Inc.",1400,1500,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,300,United States,HFCC
15710000,AM,Radio Miami International,1600,1630,Amharic,Issoudun,France,7,,150,106,France,HFCC
15720000,AM,CHINA R.INT. (DRM) 3F2 xHE AAC,0458,0557,Chinese(Digital),Kunming-Anning 501,China,1234567,,150,135,DRM CRI a26,Aoki
15720000,AM,CHINA R.INT. (DRM) 3F2 xHE AAC,0658,0757,Chinese(Digital),Kunming-Anning 501,China,1234567,,150,135,DRM CRI a26,Aoki
15720000,AM,R.NEW ZEALAND INT.,1959,2058,English,Rangitaiki,New Zealand,123456,,50,335,RNZ a26,Aoki
15720000,AM,R.NEW ZEALAND INT.,1959,2058,English,Rangitaiki,New Zealand,7,,50,35,RNZ a26,Aoki
15720000,AM,WINB DRM,1000,1400,English(Digital),Red Lion,USA,.23456.,,15,62,WINB a23,Aoki
15720000,AM,VOICE OF TURKEY,0830,0955,Persian,Emirler,Turkey,1234567,,500,105,TRT a26,Aoki
15720000,,CRI DIGITAL,0730,0800,M,,China,,Oceania,,,China,EiBi
15720000,,RNZ Pacific,1959,2058,E,,New Zealand,,Oceania,,,New Zealand,EiBi
15720000,,E11 Polish Spy Numbers,0715,0725,E,,Poland,"Tu,Fr",,,,Poland,EiBi
15720000,,E11 Polish Spy Numbers,0715,0725,E,,Poland,"Tu,Fr",,,,Poland,EiBi
15720000,,E11 Polish Spy Numbers,0745,0755,E,,Poland,"We,Fr",,,,Poland,EiBi
15720000,,Voice of Turkey,0830,1000,FS,,Turkey,,Middle East,,,Turkey,EiBi
15720000,AM,Radio New Zealand,0000,0600,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
15720000,AM,Radio New Zealand,0000,0600,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
15720000,AM,China Radio International,0730,0800,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15720000,AM,Turkish Radio-TV Corp,0830,1000,Persian,Emirler,Turkey,1234567,,250,105,Turkey,HFCC
15720000,AM,Radio Russia,1500,1800,Russian,Moskva,Russia,1234567,,500,190,Russia,HFCC
15720000,AM,Radio New Zealand,1845,2400,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
15720000,AM,Radio New Zealand,1845,2400,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
15726000,,E06 Russian Spy Numbers,0300,0310,E,,Russian Federation,Th,Russian Federation,,,Russian Federation,EiBi
15730000,AM,SOH Xi Wang Zhi Sheng,2144,1530,Chinese/Cantonese,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
15730000,,China National Radio,0000,1200,M,,China,,China,,,China,EiBi
15730000,,CRI DIGITAL,0500,0600,M,,China,,Oceania,,,China,EiBi
15730000,,Iran International TV,0400,1900,FS,,Bulgaria relay,,Iran,,,Clandestine stations,EiBi
15730000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
15730000,AM,China National Radio,0000,1200,Chinese,Xingyang,China,1234567,,100,262,China,HFCC
15730000,AM,China Radio International,0500,0600,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
15735000,AM,WINB DRM,1400,1500,English(Digital),Red Lion,USA,.23456.,,15,62,WINB a23,Aoki
15740000,AM,SOH Xi Wang Zhi Sheng,2144,1530,Chinese/Cantonese,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
15740000,,China National Radio 11,1100,1605,TB,,China,,China,,,China,EiBi
